Año,EntidadID,Entidad,MunicipioID,Municipio,BienJuridico,Tipo,Ene,Feb,Mar,Abr,May,Jun,Jul,Ago,Sep,Oct,Nov,Dic
2025,14,Jalisco,14118,Yahualica de González Gallo,Libertad personal,Secuestro,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14118,Yahualica de González Gallo,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14118,Yahualica de González Gallo,Libertad personal,Otros delitos que atentan contra la libertad personal,0,0,0,0,1,0,0,0,0,0,1,0
2025,14,Jalisco,14118,Yahualica de González Gallo,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,1,0,0,1,1,0,1,0,0
2025,14,Jalisco,14118,Yahualica de González Gallo,El patrimonio,Robo,0,0,2,1,2,0,0,0,0,2,1,0
2025,14,Jalisco,14118,Yahualica de González Gallo,El patrimonio,Despojo,0,0,0,0,0,0,0,0,0,0,1,0
2025,14,Jalisco,14118,Yahualica de González Gallo,El patrimonio,Otros delitos contra el patrimonio,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14118,Yahualica de González Gallo,La sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14118,Yahualica de González Gallo,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14119,Zacoalco de Torres,La vida y la Integridad corporal,Homicidio,0,1,0,1,0,0,2,0,0,0,1,0
2025,14,Jalisco,14119,Zacoalco de Torres,La vida y la Integridad corporal,Feminicidio,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14119,Zacoalco de Torres,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14119,Zacoalco de Torres,Libertad personal,Secuestro,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14119,Zacoalco de Torres,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14119,Zacoalco de Torres,Libertad personal,Otros delitos que atentan contra la libertad personal,1,0,0,0,0,0,0,0,1,0,0,0
2025,14,Jalisco,14119,Zacoalco de Torres,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,1,0,1,0,0,1,0,0,0,0,0,0
2025,14,Jalisco,14119,Zacoalco de Torres,El patrimonio,Robo,2,5,0,1,3,4,7,1,1,0,0,0
2025,14,Jalisco,14119,Zacoalco de Torres,El patrimonio,Despojo,0,0,1,0,1,0,0,0,0,1,0,0
2025,14,Jalisco,14119,Zacoalco de Torres,El patrimonio,Otros delitos contra el patrimonio,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14119,Zacoalco de Torres,La sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14119,Zacoalco de Torres,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,0,1,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14120,Zapopan,La vida y la Integridad corporal,Homicidio,20,15,26,24,25,26,21,18,16,14,16,0
2025,14,Jalisco,14120,Zapopan,La vida y la Integridad corporal,Feminicidio,1,0,1,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14120,Zapopan,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,1,3,1,4,4,4,1,2,3,2,2,0
2025,14,Jalisco,14120,Zapopan,Libertad personal,Secuestro,0,0,0,0,0,0,0,0,2,1,0,0
2025,14,Jalisco,14120,Zapopan,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14120,Zapopan,Libertad personal,Otros delitos que atentan contra la libertad personal,12,12,5,11,12,3,9,7,9,8,11,0
2025,14,Jalisco,14120,Zapopan,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,18,17,18,23,27,18,31,24,18,33,22,0
2025,14,Jalisco,14120,Zapopan,El patrimonio,Robo,284,195,210,220,213,189,197,206,196,200,183,0
2025,14,Jalisco,14120,Zapopan,El patrimonio,Despojo,19,16,18,14,14,10,23,12,11,19,11,0
2025,14,Jalisco,14120,Zapopan,El patrimonio,Otros delitos contra el patrimonio,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14120,Zapopan,La sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14120,Zapopan,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,5,3,3,2,4,4,9,9,4,7,1,0
2025,14,Jalisco,14121,Zapotiltic,La vida y la Integridad corporal,Homicidio,0,1,0,1,2,1,1,2,0,1,0,0
2025,14,Jalisco,14121,Zapotiltic,La vida y la Integridad corporal,Feminicidio,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14121,Zapotiltic,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14121,Zapotiltic,Libertad personal,Secuestro,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14121,Zapotiltic,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14121,Zapotiltic,Libertad personal,Otros delitos que atentan contra la libertad personal,1,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14121,Zapotiltic,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14121,Zapotiltic,El patrimonio,Robo,2,2,3,3,4,1,3,2,2,1,2,0
2025,14,Jalisco,14121,Zapotiltic,El patrimonio,Despojo,2,2,0,2,0,0,0,0,0,0,1,0
2025,14,Jalisco,14121,Zapotiltic,El patrimonio,Otros delitos contra el patrimonio,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14121,Zapotiltic,La sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14121,Zapotiltic,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14122,Zapotitlán de Vadillo,La vida y la Integridad corporal,Homicidio,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14122,Zapotitlán de Vadillo,La vida y la Integridad corporal,Feminicidio,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14122,Zapotitlán de Vadillo,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14122,Zapotitlán de Vadillo,Libertad personal,Secuestro,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14122,Zapotitlán de Vadillo,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14122,Zapotitlán de Vadillo,Libertad personal,Otros delitos que atentan contra la libertad personal,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14122,Zapotitlán de Vadillo,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14122,Zapotitlán de Vadillo,El patrimonio,Robo,0,0,0,0,0,0,0,0,1,0,0,0
2025,14,Jalisco,14122,Zapotitlán de Vadillo,El patrimonio,Despojo,0,0,0,0,0,0,0,1,0,0,1,0
2025,14,Jalisco,14122,Zapotitlán de Vadillo,El patrimonio,Otros delitos contra el patrimonio,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14122,Zapotitlán de Vadillo,La sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14122,Zapotitlán de Vadillo,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14123,Zapotlán del Rey,La vida y la Integridad corporal,Homicidio,1,0,1,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14123,Zapotlán del Rey,La vida y la Integridad corporal,Feminicidio,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14123,Zapotlán del Rey,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14123,Zapotlán del Rey,Libertad personal,Secuestro,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14123,Zapotlán del Rey,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14123,Zapotlán del Rey,Libertad personal,Otros delitos que atentan contra la libertad personal,0,1,0,0,0,0,0,0,1,0,0,0
2025,14,Jalisco,14123,Zapotlán del Rey,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14123,Zapotlán del Rey,El patrimonio,Robo,13,4,7,3,1,4,5,5,3,2,0,0
2025,14,Jalisco,14123,Zapotlán del Rey,El patrimonio,Despojo,0,0,0,0,0,1,1,0,0,0,0,0
2025,14,Jalisco,14123,Zapotlán del Rey,El patrimonio,Otros delitos contra el patrimonio,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14123,Zapotlán del Rey,La sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14123,Zapotlán del Rey,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,0,0,0,0,0,0,0,0,1,0,0,0
2025,14,Jalisco,14124,Zapotlanejo,La vida y la Integridad corporal,Homicidio,2,1,2,3,1,2,1,3,4,2,1,0
2025,14,Jalisco,14124,Zapotlanejo,La vida y la Integridad corporal,Feminicidio,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14124,Zapotlanejo,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,0,0,0,0,1,0,0,0,0,1,0
2025,14,Jalisco,14124,Zapotlanejo,Libertad personal,Secuestro,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14124,Zapotlanejo,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14124,Zapotlanejo,Libertad personal,Otros delitos que atentan contra la libertad personal,1,1,0,0,0,2,2,2,0,1,0,0
2025,14,Jalisco,14124,Zapotlanejo,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,1,1,0,2,1,1,1,0,0,0
2025,14,Jalisco,14124,Zapotlanejo,El patrimonio,Robo,14,16,15,8,10,13,14,12,12,7,10,0
2025,14,Jalisco,14124,Zapotlanejo,El patrimonio,Despojo,2,1,1,0,1,2,0,1,0,1,0,0
2025,14,Jalisco,14124,Zapotlanejo,El patrimonio,Otros delitos contra el patrimonio,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14124,Zapotlanejo,La sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14124,Zapotlanejo,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,0,0,0,0,1,0,0,1,0,0,0,0
2025,14,Jalisco,14125,San Ignacio Cerro Gordo,La vida y la Integridad corporal,Homicidio,2,0,0,0,0,0,0,0,0,0,1,0
2025,14,Jalisco,14125,San Ignacio Cerro Gordo,La vida y la Integridad corporal,Feminicidio,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14125,San Ignacio Cerro Gordo,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14125,San Ignacio Cerro Gordo,Libertad personal,Secuestro,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14125,San Ignacio Cerro Gordo,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14125,San Ignacio Cerro Gordo,Libertad personal,Otros delitos que atentan contra la libertad personal,0,0,0,0,1,0,0,0,0,0,0,0
2025,14,Jalisco,14125,San Ignacio Cerro Gordo,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,1,0,0,1,0,0,0,0,0,1,0,0
2025,14,Jalisco,14125,San Ignacio Cerro Gordo,El patrimonio,Robo,0,1,0,1,1,1,0,0,0,0,1,0
2025,14,Jalisco,14125,San Ignacio Cerro Gordo,El patrimonio,Despojo,0,0,0,0,0,0,1,0,0,0,0,0
2025,14,Jalisco,14125,San Ignacio Cerro Gordo,El patrimonio,Otros delitos contra el patrimonio,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14125,San Ignacio Cerro Gordo,La sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0,0,0,0
2025,14,Jalisco,14125,San Ignacio Cerro Gordo,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15001,Acambay de Ruíz Castañeda,La vida y la Integridad corporal,Homicidio,2,3,1,0,0,0,1,1,0,1,0,0
2025,15,México,15001,Acambay de Ruíz Castañeda,La vida y la Integridad corporal,Feminicidio,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15001,Acambay de Ruíz Castañeda,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,1,0,1,1,0,0,1,2,1,0,0,0
2025,15,México,15001,Acambay de Ruíz Castañeda,Libertad personal,Secuestro,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15001,Acambay de Ruíz Castañeda,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15001,Acambay de Ruíz Castañeda,Libertad personal,Otros delitos que atentan contra la libertad personal,0,0,1,0,0,1,0,1,1,0,1,0
2025,15,México,15001,Acambay de Ruíz Castañeda,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15001,Acambay de Ruíz Castañeda,El patrimonio,Robo,4,5,3,7,7,9,5,7,6,11,7,0
2025,15,México,15001,Acambay de Ruíz Castañeda,El patrimonio,Despojo,4,0,0,1,0,2,2,1,1,0,0,0
2025,15,México,15001,Acambay de Ruíz Castañeda,El patrimonio,Otros delitos contra el patrimonio,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15001,Acambay de Ruíz Castañeda,La sociedad,Otros delitos contra la sociedad,1,0,1,0,1,0,0,0,0,0,0,0
2025,15,México,15001,Acambay de Ruíz Castañeda,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,0,0,1,1,0,1,0,2,0,0,0,0
2025,15,México,15002,Acolman,La vida y la Integridad corporal,Homicidio,4,2,3,1,5,3,2,1,2,3,2,0
2025,15,México,15002,Acolman,La vida y la Integridad corporal,Feminicidio,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15002,Acolman,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,3,0,1,0,0,2,1,2,0,0,1,0
2025,15,México,15002,Acolman,Libertad personal,Secuestro,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15002,Acolman,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15002,Acolman,Libertad personal,Otros delitos que atentan contra la libertad personal,2,4,2,5,2,1,4,1,2,1,7,0
2025,15,México,15002,Acolman,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15002,Acolman,El patrimonio,Robo,49,49,55,31,41,24,28,32,34,29,33,0
2025,15,México,15002,Acolman,El patrimonio,Despojo,2,2,1,9,7,18,8,4,4,5,8,0
2025,15,México,15002,Acolman,El patrimonio,Otros delitos contra el patrimonio,2,0,0,1,0,0,1,1,2,2,1,0
2025,15,México,15002,Acolman,La sociedad,Otros delitos contra la sociedad,2,0,0,0,2,0,1,0,0,1,0,0
2025,15,México,15002,Acolman,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,3,1,1,1,0,1,0,1,0,4,1,0
2025,15,México,15003,Aculco,La vida y la Integridad corporal,Homicidio,3,3,2,0,2,0,0,3,1,2,1,0
2025,15,México,15003,Aculco,La vida y la Integridad corporal,Feminicidio,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15003,Aculco,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,0,1,0,0,0,1,1,0,0,2,0
2025,15,México,15003,Aculco,Libertad personal,Secuestro,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15003,Aculco,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15003,Aculco,Libertad personal,Otros delitos que atentan contra la libertad personal,0,1,1,0,0,0,0,0,0,1,0,0
2025,15,México,15003,Aculco,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15003,Aculco,El patrimonio,Robo,5,9,8,4,6,5,5,9,5,10,7,0
2025,15,México,15003,Aculco,El patrimonio,Despojo,3,1,0,0,0,0,1,1,1,0,0,0
2025,15,México,15003,Aculco,El patrimonio,Otros delitos contra el patrimonio,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15003,Aculco,La sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15003,Aculco,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,2,0,0,0,0,0,0,0,1,0,0,0
2025,15,México,15004,Almoloya de Alquisiras,La vida y la Integridad corporal,Homicidio,0,0,0,0,0,1,0,0,0,0,0,0
2025,15,México,15004,Almoloya de Alquisiras,La vida y la Integridad corporal,Feminicidio,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15004,Almoloya de Alquisiras,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15004,Almoloya de Alquisiras,Libertad personal,Secuestro,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15004,Almoloya de Alquisiras,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15004,Almoloya de Alquisiras,Libertad personal,Otros delitos que atentan contra la libertad personal,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15004,Almoloya de Alquisiras,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15004,Almoloya de Alquisiras,El patrimonio,Robo,0,1,1,0,0,0,1,2,0,0,0,0
2025,15,México,15004,Almoloya de Alquisiras,El patrimonio,Despojo,0,0,1,0,0,0,0,0,0,0,0,0
2025,15,México,15004,Almoloya de Alquisiras,El patrimonio,Otros delitos contra el patrimonio,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15004,Almoloya de Alquisiras,La sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15004,Almoloya de Alquisiras,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15005,Almoloya de Juárez,La vida y la Integridad corporal,Homicidio,3,4,1,3,5,2,3,3,4,3,3,0
2025,15,México,15005,Almoloya de Juárez,La vida y la Integridad corporal,Feminicidio,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15005,Almoloya de Juárez,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,0,4,0,3,0,1,0,1,1,4,0
2025,15,México,15005,Almoloya de Juárez,Libertad personal,Secuestro,0,0,1,0,0,0,0,0,1,0,0,0
2025,15,México,15005,Almoloya de Juárez,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15005,Almoloya de Juárez,Libertad personal,Otros delitos que atentan contra la libertad personal,4,1,1,2,8,4,3,3,2,6,1,0
2025,15,México,15005,Almoloya de Juárez,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15005,Almoloya de Juárez,El patrimonio,Robo,31,28,20,18,20,17,20,21,27,22,15,0
2025,15,México,15005,Almoloya de Juárez,El patrimonio,Despojo,6,3,6,4,4,4,2,12,10,3,6,0
2025,15,México,15005,Almoloya de Juárez,El patrimonio,Otros delitos contra el patrimonio,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15005,Almoloya de Juárez,La sociedad,Otros delitos contra la sociedad,2,0,1,0,2,0,0,0,0,0,0,0
2025,15,México,15005,Almoloya de Juárez,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,7,7,9,1,10,2,2,5,3,6,10,0
2025,15,México,15006,Almoloya del Río,La vida y la Integridad corporal,Homicidio,0,0,0,1,0,0,1,0,0,0,0,0
2025,15,México,15006,Almoloya del Río,La vida y la Integridad corporal,Feminicidio,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15006,Almoloya del Río,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,0,0,1,0,0,0,0,0,1,1,0
2025,15,México,15006,Almoloya del Río,Libertad personal,Secuestro,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15006,Almoloya del Río,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15006,Almoloya del Río,Libertad personal,Otros delitos que atentan contra la libertad personal,0,0,0,0,0,0,0,0,0,0,1,0
2025,15,México,15006,Almoloya del Río,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15006,Almoloya del Río,El patrimonio,Robo,1,1,3,0,3,0,0,0,1,1,0,0
2025,15,México,15006,Almoloya del Río,El patrimonio,Despojo,0,0,0,0,0,0,0,0,0,0,2,0
2025,15,México,15006,Almoloya del Río,El patrimonio,Otros delitos contra el patrimonio,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15006,Almoloya del Río,La sociedad,Otros delitos contra la sociedad,0,0,0,0,0,1,0,1,0,0,0,0
2025,15,México,15006,Almoloya del Río,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,0,1,0,1,0,1,0,0,0,0,1,0
2025,15,México,15007,Amanalco,La vida y la Integridad corporal,Homicidio,2,0,0,1,0,0,0,1,0,1,0,0
2025,15,México,15007,Amanalco,La vida y la Integridad corporal,Feminicidio,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15007,Amanalco,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15007,Amanalco,Libertad personal,Secuestro,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15007,Amanalco,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15007,Amanalco,Libertad personal,Otros delitos que atentan contra la libertad personal,1,0,0,1,0,1,0,0,0,1,0,0
2025,15,México,15007,Amanalco,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15007,Amanalco,El patrimonio,Robo,1,2,3,1,0,2,0,0,3,5,1,0
2025,15,México,15007,Amanalco,El patrimonio,Despojo,0,0,1,2,3,0,0,1,1,0,1,0
2025,15,México,15007,Amanalco,El patrimonio,Otros delitos contra el patrimonio,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15007,Amanalco,La sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0,0,1,0
2025,15,México,15007,Amanalco,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,1,1,0,0,0,0,0,0,0,1,1,0
2025,15,México,15008,Amatepec,La vida y la Integridad corporal,Homicidio,1,0,0,0,1,1,0,1,0,0,0,0
2025,15,México,15008,Amatepec,La vida y la Integridad corporal,Feminicidio,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15008,Amatepec,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15008,Amatepec,Libertad personal,Secuestro,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15008,Amatepec,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15008,Amatepec,Libertad personal,Otros delitos que atentan contra la libertad personal,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15008,Amatepec,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15008,Amatepec,El patrimonio,Robo,2,0,2,1,0,0,0,0,0,0,0,0
2025,15,México,15008,Amatepec,El patrimonio,Despojo,0,0,1,0,0,0,0,0,0,0,1,0
2025,15,México,15008,Amatepec,El patrimonio,Otros delitos contra el patrimonio,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15008,Amatepec,La sociedad,Otros delitos contra la sociedad,0,0,0,0,0,1,0,0,0,0,0,0
2025,15,México,15008,Amatepec,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,0,0,0,2,0,0,0,0,0,0,0,0
2025,15,México,15009,Amecameca,La vida y la Integridad corporal,Homicidio,1,0,1,0,3,0,1,0,0,1,2,0
2025,15,México,15009,Amecameca,La vida y la Integridad corporal,Feminicidio,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15009,Amecameca,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,0,0,0,0,1,0,1,0,0,1,0
2025,15,México,15009,Amecameca,Libertad personal,Secuestro,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15009,Amecameca,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15009,Amecameca,Libertad personal,Otros delitos que atentan contra la libertad personal,2,3,4,2,3,0,2,1,2,5,4,0
2025,15,México,15009,Amecameca,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15009,Amecameca,El patrimonio,Robo,13,15,13,9,17,10,13,12,6,12,13,0
2025,15,México,15009,Amecameca,El patrimonio,Despojo,2,0,2,3,0,6,1,0,3,0,1,0
2025,15,México,15009,Amecameca,El patrimonio,Otros delitos contra el patrimonio,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15009,Amecameca,La sociedad,Otros delitos contra la sociedad,0,1,0,0,2,0,1,0,2,0,1,0
2025,15,México,15009,Amecameca,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,7,3,3,7,6,2,13,6,11,16,9,0
2025,15,México,15010,Apaxco,La vida y la Integridad corporal,Homicidio,0,1,1,0,0,2,0,0,3,0,1,0
2025,15,México,15010,Apaxco,La vida y la Integridad corporal,Feminicidio,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,México,15010,Apaxco,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,1,0,0,1,0,1,0,0,0,0,0
2025,15,México,15010,Apaxco,Libertad personal,Secuestro,0,0,0,0,0,0,0,0,0,0,0,0
